movie_id,movie_name,genre,release_date,rating,box_office,imdb_rating,budget,multigenre,multilanguage,multicompany,multicountry,Country,Year,runtime,Nominations,Wins
2769,An American in Paris,"Drama, Comedy, Music, Romance",1951-08-08,6.9,,,2723903.0,yes,yes,yes,no,,,,,
164,Breakfast at Tiffany's,"Comedy, Drama, Romance",1961-10-05,7.6,,,2500000.0,yes,yes,yes,no,,,,,
426,Vertigo,"Mystery, Romance, Thriller",1958-05-09,8.0,,,2479000.0,yes,no,yes,no,,,,,
567,Rear Window,"Drama, Mystery, Thriller",1954-08-01,8.2,,,1000000.0,yes,no,no,no,,,,,
3078,It Happened One Night,"Comedy, Romance",1934-02-22,7.7,,,325000.0,yes,no,no,no,,,,,
213,North by Northwest,"Mystery, Thriller",1959-07-07,7.8,,,4000000.0,yes,no,no,no,,,,,
284,The Apartment,"Comedy, Drama, Romance",1960-06-15,8.1,,,3000000.0,yes,no,yes,no,,,,,
239,Some Like It Hot,"Comedy, Romance",1959-03-18,8.0,95721752.0,,2883848.0,yes,no,yes,no,,,,,
4808,Charade,"Comedy, Mystery, Romance, Thriller",1963-12-05,7.7,,,4000000.0,yes,yes,no,no,,,,,
289,Casablanca,"Drama, Romance",1942-11-26,7.9,,,878000.0,yes,yes,no,no,,,,,
963,The Maltese Falcon,"Mystery, Crime, Thriller",1941-11-18,7.8,,,375000.0,yes,no,no,no,,,,,
11113,My Fair Lady,"Drama, Family, Music, Romance",1964-10-21,7.4,,,17000000.0,yes,no,no,no,,,,,
6620,Sabrina,"Comedy, Drama, Romance",1954-09-28,7.4,53696278.0,,2238813.0,yes,yes,no,no,,,,,
804,Roman Holiday,"Comedy, Romance",1953-09-02,7.8,,,1500000.0,yes,yes,no,no,,,,,
630,The Wizard of Oz,"Adventure, Family, Fantasy",1939-08-15,7.4,,,2777000.0,yes,no,no,no,,,,,
599,Sunset Boulevard,Drama,1950-08-10,8.2,,,1752000.0,no,no,no,no,,,,,
15,Citizen Kane,"Mystery, Drama",1941-04-30,8.0,,,839727.0,yes,no,yes,no,,,,,
62,2001: A Space Odyssey,"Science Fiction, Mystery, Adventure",1968-04-10,7.9,,,10500000.0,yes,yes,yes,yes,,,,,
705,All About Eve,Drama,1950-11-09,8.0,,,1400000.0,no,yes,no,no,,,,,
22490,The Women,"Comedy, Drama",1939-01-01,6.4,50007546.0,,1688000.0,yes,yes,no,no,,,,,
223,Rebecca,"Drama, Mystery",1940-04-12,7.7,,,1288000.0,yes,yes,no,no,,,,,
303,Notorious,"Thriller, Drama, Romance",1946-08-15,7.8,44420316.0,,2000000.0,yes,no,no,no,,,,,
4174,Spellbound,"Drama, Mystery, Thriller",1945-12-28,7.3,,,1500000.0,yes,no,no,no,,,,,
381,To Catch a Thief,"Crime, Drama, Mystery, Romance, Thriller",1955-08-03,7.1,,,2500000.0,yes,yes,no,no,,,,,
1859,Ninotchka,"Comedy, Romance",1939-10-06,7.3,,,1365000.0,yes,no,no,no,,,,,
10907,The Adventures of Robin Hood,"Action, Adventure, Romance",1938-05-13,7.6,,,2033000.0,yes,no,no,no,,,,,
3080,Top Hat,"Comedy, Music, Romance",1935-09-06,7.4,,,609000.0,yes,yes,no,no,,,,,
3529,The Thin Man,"Comedy, Crime, Mystery",1934-05-25,7.4,,,226408.0,yes,no,no,no,,,,,
2897,Around the World in Eighty Days,"Adventure, Comedy, Family, Fantasy, Romance",1956-10-17,6.5,,,6000000.0,yes,yes,no,no,,,,,
1585,It's a Wonderful Life,"Drama, Family, Fantasy",1946-12-20,8.0,,,3180000.0,yes,no,yes,no,,,,,
3083,Mr. Smith Goes to Washington,"Comedy, Drama",1939-10-19,7.9,,,1500000.0,yes,no,no,no,,,,,
10331,Night of the Living Dead,Horror,1968-10-01,7.5,,,114000.0,no,no,yes,no,,,,,
488,The African Queen,"Adventure, War, Romance",1951-12-03,7.4,,,1300000.0,yes,yes,yes,yes,,,,,
261,Cat on a Hot Tin Roof,"Drama, Romance",1958-02-17,7.6,,,3000000.0,yes,no,yes,no,,,,,
10861,Maximum Risk,"Action, Adventure, Thriller",1996-09-13,5.3,,,25000000.0,yes,no,no,no,,,,,
1770,Michael Collins,"Drama, Thriller",1996-10-25,6.8,,,28000000.0,yes,no,yes,yes,,,,,
9333,Last Man Standing,"Action, Crime, Drama, Thriller",1996-09-20,6.2,,,67000000.0,yes,no,yes,no,,,,,
9400,Set It Off,"Drama, Action, Crime",1996-11-06,6.9,,,9000000.0,yes,no,no,no,,,,,
11306,Extreme Measures,"Drama, Thriller",1996-09-27,5.7,,,38000000.0,yes,no,yes,no,,,,,
6346,The Chamber,"Crime, Drama",1996-10-11,5.9,,,50000000.0,yes,yes,yes,no,,,,,
173,"20,000 Leagues Under the Sea","Adventure, Drama, Science Fiction",1954-12-23,6.9,,,5000000.0,yes,no,no,no,,,,,
864,Cool Runnings,Comedy,1993-09-30,6.8,68859986.0,,14000000.0,no,yes,no,no,,,,,
8367,Robin Hood: Prince of Thieves,Adventure,1991-06-14,6.6,,,48000000.0,no,no,yes,no,,,,,
433,Mary Poppins,"Comedy, Family, Fantasy",1964-08-27,7.4,,,6000000.0,yes,no,no,no,,,,,
12335,Bedknobs and Broomsticks,"Adventure, Fantasy, Animation, Comedy, Family, Music",1971-10-07,6.8,,,20000000.0,yes,no,no,no,,,,,
15121,The Sound of Music,"Drama, Family, Music, Romance",1965-03-02,7.4,,,8200000.0,yes,yes,yes,no,,,,,
562,Die Hard,"Action, Thriller",1988-07-15,7.5,83052633.0,,28000000.0,yes,yes,yes,no,,,,,
10163,The Lawnmower Man,"Horror, Thriller, Science Fiction",1992-03-05,5.4,,,10000000.0,yes,no,yes,yes,,,,,
11159,Secrets & Lies,Drama,1996-05-24,7.1,,,4500000.0,no,no,yes,yes,,,,,
41843,Surviving Picasso,"Drama, Romance",1996-09-04,5.3,,,16000000.0,yes,yes,no,no,,,,,
11412,The Long Kiss Goodnight,"Crime, Action, Mystery, Thriller",1996-10-11,6.4,,,65000000.0,yes,no,yes,no,,,,,
10586,The Ghost and the Darkness,Adventure,1996-10-11,6.4,,,50000000.0,no,no,yes,yes,,,,,
49471,Get on the Bus,Drama,1996-10-16,7.0,,,2400000.0,no,no,yes,no,,,,,
25147,Jude,"Drama, Romance",1996-02-06,6.6,,,7000000.0,yes,yes,yes,no,,,,,
454,Romeo + Juliet,"Drama, Romance",1996-10-31,6.7,46353582.0,,14500000.0,yes,no,yes,no,,,,,
10218,Swingers,"Comedy, Romance",1996-10-18,6.8,,,200000.0,yes,no,yes,no,,,,,
819,Sleepers,"Crime, Drama, Thriller",1996-10-18,7.3,,,44000000.0,yes,no,yes,no,,,,,
252,Willy Wonka & the Chocolate Factory,"Family, Fantasy",1971-06-29,7.4,,,3000000.0,yes,yes,yes,no,,,,,
623,A Fish Called Wanda,"Comedy, Crime",1988-07-15,7.1,,,7500000.0,yes,yes,yes,yes,,,,,
583,Life of Brian,Comedy,1979-08-17,7.7,,,4000000.0,no,no,yes,no,,,,,
11575,The Great Race,"Adventure, Comedy",1965-07-01,7.2,,,12000000.0,yes,yes,no,no,,,,,
475,Bonnie and Clyde,"Crime, Drama",1967-07-18,7.6,,,2500000.0,yes,no,yes,no,,,,,
521,Dial M for Murder,"Crime, Mystery, Thriller",1954-05-29,7.9,,,1400000.0,yes,no,no,no,,,,,
88,Dirty Dancing,"Drama, Music, Romance",1987-08-21,7.1,63464538.0,,6000000.0,yes,no,yes,no,,,,,
500,Reservoir Dogs,"Crime, Thriller",1992-09-02,8.1,2832697.0,,1200000.0,yes,no,yes,no,,,,,
792,Platoon,"Drama, War, Action",1986-12-18,7.5,138545632.0,,6000000.0,yes,yes,yes,yes,,,,,
8491,Weekend at Bernie's,Comedy,1989-07-05,6.4,,,6500000.0,no,no,no,no,,,,,
402,Basic Instinct,"Thriller, Mystery",1992-03-20,6.5,,,49000000.0,yes,no,yes,yes,,,,,
10537,The Doors,"Drama, Music",1991-03-01,6.7,34494884.0,,38000000.0,yes,no,yes,no,,,,,
11386,The Crying Game,"Romance, Crime, Drama, Thriller",1992-09-02,6.9,,,3705538.0,yes,no,yes,yes,,,,,
9504,Glengarry Glen Ross,"Crime, Drama, Mystery",1992-09-15,7.5,10726612.0,,12500000.0,yes,no,yes,no,,,,,
15764,Sophie's Choice,"Drama, Romance",1982-12-08,7.4,30036166.0,,12000000.0,yes,yes,yes,yes,,,,,
601,E.T. the Extra-Terrestrial,"Science Fiction, Adventure, Family, Fantasy",1982-04-03,7.3,359200799.0,,10500000.0,yes,no,yes,no,,,,,
2119,Days of Thunder,Adventure,1990-06-27,5.9,87163545.0,,60000000.0,no,no,yes,no,,,,,
744,Top Gun,"Action, Romance, War",1986-05-16,6.7,176915278.0,,15000000.0,yes,no,no,no,,,,,
702,A Streetcar Named Desire,Drama,1951-09-18,7.6,,,1800000.0,no,no,yes,no,,,,,
21612,The Funeral,"Crime, Drama",1996-01-26,7.3,,,12500000.0,yes,yes,no,no,,,,,
1630,The People vs. Larry Flynt,Drama,1996-10-12,6.8,,,36000000.0,no,no,no,no,,,,,
11843,The Return of the Pink Panther,"Mystery, Comedy, Crime",1975-05-21,6.7,,,5000000.0,yes,no,yes,no,,,,,
10379,Drop Dead Fred,"Comedy, Fantasy, Family",1991-04-19,5.9,13878564.0,,6788000.0,yes,no,no,yes,,,,,
2756,The Abyss,"Adventure, Action, Thriller, Science Fiction",1989-08-09,7.1,,,70000000.0,yes,no,yes,no,,,,,
1103,Escape from New York,"Science Fiction, Action",1981-05-22,6.9,,,6000000.0,yes,no,yes,no,,,,,
11298,The Howling,"Drama, Horror",1981-04-03,6.4,,,1000000.0,yes,no,yes,no,,,,,
762,Monty Python and the Holy Grail,"Adventure, Comedy, Fantasy",1975-03-13,7.8,,,400000.0,yes,yes,yes,no,,,,,
892,Delicatessen,"Comedy, Science Fiction, Fantasy",1991-04-17,7.4,,,4000000.0,yes,no,yes,no,,,,,
409,The English Patient,"Drama, Romance, War",1996-11-14,7.0,,,27000000.0,yes,yes,yes,yes,,,,,
10161,My Left Foot: The Story of Christy Brown,Drama,1989-07-21,7.5,,,645180.0,no,no,yes,yes,,,,,
10409,Strictly Ballroom,"Comedy, Drama, Romance",1992-08-20,6.2,11739220.0,,3000000.0,yes,yes,yes,no,,,,,
510,One Flew Over the Cuckoo's Nest,Drama,1975-11-18,8.3,,,3000000.0,no,no,yes,no,,,,,
1891,The Empire Strikes Back,"Adventure, Action, Science Fiction",1980-05-17,8.2,,,18000000.0,yes,no,yes,no,,,,,
2493,The Princess Bride,"Adventure, Family, Fantasy, Comedy, Romance",1987-09-18,7.6,30907117.0,,16000000.0,yes,no,yes,no,,,,,
85,Raiders of the Lost Ark,"Adventure, Action",1981-06-12,7.7,,,18000000.0,yes,yes,yes,no,,,,,
679,Aliens,"Horror, Action, Thriller, Science Fiction",1986-07-18,7.7,85175064.0,,18500000.0,yes,no,yes,yes,,,,,
389,12 Angry Men,Drama,1957-03-25,8.2,,,350000.0,no,no,yes,no,,,,,
185,A Clockwork Orange,"Science Fiction, Drama",1971-12-18,8.0,,,2200000.0,yes,no,yes,yes,,,,,
595,To Kill a Mockingbird,"Crime, Drama",1962-12-25,7.9,,,2000000.0,yes,no,no,no,,,,,
28,Apocalypse Now,"Drama, War",1979-08-15,8.0,78982176.0,,31500000.0,yes,yes,yes,no,,,,,
1892,Return of the Jedi,"Adventure, Action, Science Fiction",1983-05-23,7.9,,,32350000.0,yes,no,yes,no,,,,,
769,GoodFellas,"Drama, Crime",1990-09-12,8.2,,,25000000.0,yes,yes,no,no,,,,,
348,Alien,"Horror, Action, Thriller, Science Fiction",1979-05-25,7.9,78973058.0,,11000000.0,yes,yes,yes,yes,,,,,
539,Psycho,"Drama, Horror, Thriller",1960-06-16,8.3,37170655.0,,806948.0,yes,no,yes,no,,,,,
525,The Blues Brothers,"Music, Comedy, Action, Crime",1980-06-17,7.5,57239530.0,,27000000.0,yes,no,no,no,,,,,
600,Full Metal Jacket,"Drama, War",1987-06-26,7.9,50192113.0,,17000000.0,yes,yes,yes,yes,,,,,
279,Amadeus,"Drama, History, Music",1984-10-26,7.8,51570483.0,,18000000.0,yes,yes,no,no,,,,,
1578,Raging Bull,Drama,1980-11-14,7.7,23335868.0,,18000000.0,no,no,no,no,,,,,
703,Annie Hall,"Comedy, Drama, Romance",1977-04-19,7.8,38252415.0,,4000000.0,yes,yes,no,no,,,,,
387,Das Boot,"Action, Drama, History, War, Adventure",1981-09-16,7.9,10916352.0,,14000000.0,yes,yes,yes,no,,,,,
9277,The Sting,"Comedy, Crime, Drama",1973-12-25,7.9,,,5500000.0,yes,no,no,no,,,,,
218,The Terminator,"Action, Thriller, Science Fiction",1984-10-26,7.4,38383427.0,,6400000.0,yes,no,yes,yes,,,,,
763,Braindead,"Horror, Comedy",1992-08-13,7.4,,,3000000.0,yes,no,yes,no,,,,,
9665,Glory,War,1989-12-15,7.4,,,18000000.0,no,no,yes,no,,,,,
379,Miller's Crossing,"Drama, Thriller, Crime",1990-09-21,7.5,,,14000000.0,yes,yes,yes,no,,,,,
207,Dead Poets Society,Drama,1989-06-02,8.1,174999362.0,,16400000.0,no,no,yes,no,,,,,
37247,The Graduate,Drama,1967-12-21,7.6,,,3000000.0,no,no,no,no,,,,,
1480,Touch of Evil,"Drama, Thriller, Crime",1958-04-23,7.6,,,829000.0,yes,yes,no,no,,,,,
826,The Bridge on the River Kwai,"Drama, History, War",1957-10-02,7.7,,,3000000.0,yes,yes,yes,yes,,,,,
829,Chinatown,"Crime, Drama, Mystery, Thriller",1974-06-20,7.9,,,6000000.0,yes,yes,yes,no,,,,,
3090,The Treasure of the Sierra Madre,"Action, Adventure, Drama, Western",1948-01-24,7.9,,,3800000.0,yes,no,no,no,,,,,
694,The Shining,"Horror, Thriller",1980-05-22,8.1,44082273.0,,19000000.0,yes,no,yes,yes,,,,,
5925,The Great Escape,"Adventure, Drama, History, Thriller, War",1963-06-20,7.8,,,4000000.0,yes,yes,yes,no,,,,,
137,Groundhog Day,"Romance, Fantasy, Drama, Comedy",1993-02-11,7.4,70907146.0,,14600000.0,yes,yes,no,no,,,,,
33,Unforgiven,Western,1992-08-07,7.7,,,14000000.0,no,no,yes,no,,,,,
982,The Manchurian Candidate,"Mystery, Thriller",1962-10-24,7.7,96105910.0,,80000000.0,yes,no,yes,no,,,,,
105,Back to the Future,"Adventure, Comedy, Science Fiction, Family",1985-07-03,8.0,223338230.0,,19000000.0,yes,no,yes,no,,,,,
1633,Fried Green Tomatoes,"Drama, Comedy",1991-12-27,7.6,,,11000000.0,yes,no,no,no,,,,,
11202,Patton,"Drama, History, War",1970-01-25,7.3,,,12000000.0,yes,no,no,no,,,,,
8009,Highlander,"Adventure, Action, Fantasy",1986-03-07,6.8,,,16000000.0,yes,no,yes,yes,,,,,
903,Cool Hand Luke,"Crime, Drama",1967-06-22,7.7,,,3000000.0,yes,no,yes,no,,,,,
3034,Young Frankenstein,"Comedy, Science Fiction",1974-12-15,7.7,,,2800000.0,yes,yes,yes,no,,,,,
339,Night on Earth,"Comedy, Drama",1991-10-03,7.5,,,3500000.0,yes,yes,yes,yes,,,,,
914,The Great Dictator,Comedy,1940-10-15,8.1,,,2000000.0,no,yes,yes,no,,,,,
756,Fantasia,"Animation, Family, Music",1940-11-13,7.2,,,2280000.0,yes,no,no,no,,,,,
89,Indiana Jones and the Last Crusade,"Adventure, Action",1989-05-24,7.6,,,48000000.0,yes,yes,yes,no,,,,,
10644,The Unbearable Lightness of Being,"Comedy, Romance",1988-02-05,7.0,,,17000000.0,yes,no,no,no,,,,,
11257,A Room with a View,"Drama, Romance",1985-12-13,6.9,21044421.0,,3000000.0,yes,yes,yes,no,,,,,
12104,Pink Floyd: The Wall,Music,1982-07-14,7.7,22244537.0,,12000000.0,no,no,yes,no,,,,,
625,The Killing Fields,"War, Drama, History",1984-11-02,7.5,,,14400000.0,yes,yes,yes,no,,,,,
830,Forbidden Planet,"Adventure, Science Fiction, Action",1956-03-15,7.2,,,1900000.0,yes,no,no,no,,,,,
642,Butch Cassidy and the Sundance Kid,"History, Drama, Western, Crime",1969-09-23,7.4,,,6000000.0,yes,yes,yes,no,,,,,
655,"Paris, Texas",Drama,1984-05-19,7.7,2285120.0,,1746964.0,no,no,yes,yes,,,,,
639,When Harry Met Sally...,"Comedy, Romance, Drama",1989-07-21,7.3,92823674.0,,16000000.0,yes,no,yes,no,,,,,
814,An American Werewolf in London,"Horror, Comedy",1981-08-21,7.2,30702524.0,,10000000.0,yes,no,yes,yes,,,,,
571,The Birds,Horror,1963-03-28,7.3,,,2500000.0,no,no,no,no,,,,,
6114,Dracula,"Romance, Horror",1992-11-13,7.1,,,40000000.0,yes,yes,yes,no,,,,,
9529,Candyman,"Drama, Horror, Thriller",1992-10-16,6.2,,,6000000.0,yes,no,yes,no,,,,,
1598,Cape Fear,"Crime, Thriller",1991-11-15,7.0,,,35000000.0,yes,no,yes,no,,,,,
7340,Carrie,"Horror, Thriller",1976-11-03,7.0,84790678.0,,1800000.0,yes,no,no,no,,,,,
377,A Nightmare on Elm Street,Horror,1984-11-14,7.2,115694863.0,,1800000.0,no,no,yes,no,,,,,
794,The Omen,"Horror, Thriller",1976-06-06,7.2,119974972.0,,2800000.0,yes,yes,yes,yes,,,,,
199,Star Trek: First Contact,"Science Fiction, Action, Adventure, Thriller",1996-11-21,7.0,,,46000000.0,yes,no,yes,no,,,,,
12498,Sling Blade,Drama,1996-08-30,7.4,,,1000000.0,no,no,no,no,,,,,
21539,The Preacher's Wife,"Fantasy, Drama, Comedy, Science Fiction, Romance, Family",1996-12-13,5.4,,,40000000.0,yes,yes,no,no,,,,,
12709,Ridicule,"Comedy, Drama, Romance",1996-05-09,7.4,,,3000000.0,yes,no,no,no,,,,,
11674,101 Dalmatians,"Comedy, Family",1996-11-17,5.6,,,54000000.0,yes,no,yes,yes,,,,,
1573,Die Hard 2,"Action, Thriller",1990-07-02,6.6,117542606.0,,70000000.0,yes,yes,yes,no,,,,,
152,Star Trek: The Motion Picture,"Science Fiction, Adventure, Mystery",1979-12-06,6.2,82258612.0,,35000000.0,yes,no,no,no,,,,,
174,Star Trek VI: The Undiscovered Country,"Science Fiction, Action, Adventure, Thriller",1991-12-05,6.7,,,27000000.0,yes,no,no,no,,,,,
172,Star Trek V: The Final Frontier,"Science Fiction, Action, Adventure, Thriller",1989-06-09,5.6,,,30000000.0,yes,no,no,no,,,,,
154,Star Trek II: The Wrath of Khan,"Action, Adventure, Science Fiction, Thriller",1982-06-03,7.3,78913882.0,,12000000.0,yes,no,no,no,,,,,
157,Star Trek III: The Search for Spock,"Science Fiction, Action, Adventure, Thriller",1984-05-31,6.4,76551989.0,,18000000.0,yes,yes,no,no,,,,,
168,Star Trek IV: The Voyage Home,"Science Fiction, Adventure",1986-11-25,6.9,,,24000000.0,yes,yes,no,no,,,,,
364,Batman Returns,"Action, Fantasy",1992-06-19,6.6,266831698.0,,80000000.0,yes,no,yes,yes,,,,,
11967,Young Guns,"Crime, Action, Adventure, Drama, Western",1988-08-12,6.6,,,13000000.0,yes,no,yes,no,,,,,
621,Grease,Romance,1978-07-07,7.2,159989585.0,,6000000.0,no,no,yes,no,,,,,
9037,Grease 2,"Comedy, Drama, Family, Music, Romance",1982-06-11,4.9,,,13200000.0,yes,no,no,no,,,,,
10173,Marked for Death,"Action, Thriller",1990-10-05,5.6,,,12000000.0,yes,no,yes,no,,,,,
8845,Under Siege,"Action, Thriller",1992-10-08,6.1,,,35000000.0,yes,no,yes,yes,,,,,
578,Jaws,"Horror, Thriller, Adventure",1975-06-18,7.5,,,7000000.0,yes,no,yes,no,,,,,
579,Jaws 2,"Horror, Thriller",1978-06-16,5.9,,,20000000.0,yes,no,no,no,,,,,
17692,Jaws 3-D,"Thriller, Horror",1983-03-16,4.2,,,20500000.0,yes,no,yes,no,,,,,
75,Mars Attacks!,"Comedy, Fantasy, Science Fiction",1996-12-12,6.1,37771034.0,,70000000.0,yes,yes,no,no,,,,,
13891,Citizen Ruth,"Drama, Comedy",1996-12-13,6.8,,,3000000.0,yes,no,yes,no,,,,,
9390,Jerry Maguire,"Comedy, Drama, Romance",1996-12-06,6.7,153952627.0,,50000000.0,yes,yes,yes,no,,,,,
378,Raising Arizona,"Comedy, Crime",1987-03-01,7.2,22848427.0,,6000000.0,yes,no,yes,no,,,,,
9819,Marvin's Room,Drama,1996-12-18,6.6,,,23000000.0,no,yes,yes,no,,,,,
4232,Scream,"Crime, Horror, Mystery",1996-12-20,7.0,103086087.0,,14000000.0,yes,no,yes,no,,,,,
9361,The Last of the Mohicans,"Action, Adventure, Drama, History, Romance, War",1992-09-25,7.1,75506530.0,,40000000.0,yes,yes,no,no,,,,,
8818,Evita,"History, Drama, Music",1996-12-14,5.9,68265837.0,,55000000.0,yes,yes,yes,yes,,,,,
34314,Turbulence,"Action, Thriller, Crime",1997-01-09,5.2,,,55000000.0,yes,no,yes,no,,,,,
8860,Metro,"Action, Adventure, Comedy, Crime, Thriller",1997-01-16,5.3,,,55000000.0,yes,no,yes,no,,,,,
9619,Dante's Peak,"Action, Adventure, Thriller",1997-02-07,5.8,,,116000000.0,yes,no,yes,no,,,,,
26306,Prefontaine,"Drama, Romance",1997-01-24,6.7,,,8000000.0,yes,no,no,no,,,,,
66,Absolute Power,"Crime, Drama, Thriller",1997-02-14,6.4,,,50000000.0,yes,yes,yes,no,,,,,
11419,Vegas Vacation,Comedy,1997-02-13,6.0,,,25000000.0,no,no,yes,no,,,,,
638,Lost Highway,"Drama, Thriller, Mystery",1997-01-15,7.5,3756928.0,,15000000.0,yes,no,yes,no,,,,,
25624,Rosewood,"Drama, History",1997-02-21,6.7,,,30000000.0,yes,no,yes,no,,,,,
9366,Donnie Brasco,"Crime, Drama, Thriller",1997-02-27,7.4,,,35000000.0,yes,yes,yes,no,,,,,
28005,Kama Sutra - A Tale of Love,"Drama, History, Romance",1996-09-11,5.7,,,3000000.0,yes,no,yes,yes,,,,,
9403,Private Parts,"Comedy, Drama",1997-03-07,6.7,,,28000000.0,yes,no,yes,no,,,,,
10003,The Saint,"Thriller, Action, Romance, Science Fiction, Adventure",1997-04-03,5.9,,,68000000.0,yes,yes,yes,no,,,,,
16052,Selena,Drama,1997-03-21,7.1,,,20000000.0,no,yes,yes,no,,,,,
4477,The Devil's Own,"Crime, Thriller, Drama",1997-03-12,5.9,,,90000000.0,yes,no,no,no,,,,,
50512,Anna Karenina,"Drama, Romance",1997-04-04,6.4,68929150.0,,35000000.0,yes,no,yes,no,,,,,
816,Austin Powers: International Man of Mystery,"Science Fiction, Comedy, Crime",1997-05-02,6.5,53884336.0,,16500000.0,yes,no,yes,yes,,,,,
2163,Breakdown,"Drama, Action, Thriller",1997-05-02,6.6,,,36000000.0,yes,no,yes,no,,,,,
18,The Fifth Element,"Adventure, Fantasy, Action, Thriller, Science Fiction",1997-05-07,7.3,63826139.0,,90000000.0,yes,yes,yes,no,,,,,
64802,Love! Valour! Compassion!,Drama,1997-05-16,5.7,,,2000000.0,no,yes,no,no,,,,,
330,The Lost World: Jurassic Park,"Adventure, Action, Science Fiction",1997-05-23,6.2,,,73000000.0,yes,no,yes,no,,,,,
1701,Con Air,"Action, Thriller, Crime",1997-06-01,6.5,101142012.0,,75000000.0,yes,no,yes,no,,,,,
1639,Speed 2: Cruise Control,"Action, Adventure, Thriller",1997-06-13,4.1,164508066.0,,160000000.0,yes,yes,yes,no,,,,,
415,Batman & Robin,"Action, Crime, Fantasy",1997-06-20,4.2,238225195.0,,125000000.0,yes,no,yes,yes,,,,,
11970,Hercules,"Animation, Family, Fantasy, Adventure, Comedy, Romance",1997-06-26,7.3,244819862.0,,85000000.0,yes,yes,no,no,,,,,
8874,My Best Friend's Wedding,"Comedy, Romance",1997-06-19,6.4,127131755.0,,38000000.0,yes,yes,no,no,,,,,
754,Face/Off,"Action, Crime, Science Fiction, Thriller",1997-06-27,6.8,112277322.0,,80000000.0,yes,yes,yes,no,,,,,
607,Men in Black,"Action, Adventure, Comedy, Science Fiction",1997-07-02,6.9,,,90000000.0,yes,yes,yes,no,,,,,
686,Contact,"Drama, Science Fiction, Mystery",1997-07-11,7.2,,,90000000.0,yes,no,yes,no,,,,,
4421,G.I. Jane,"Action, Drama",1997-08-22,6.0,,,50000000.0,yes,no,yes,no,,,,,
9387,Conan the Barbarian,"Adventure, Fantasy, Action",1982-04-02,6.6,63523283.0,,20000000.0,yes,no,yes,no,,,,,
2142,Cop Land,"Action, Crime, Drama",1997-08-15,6.6,,,15000000.0,yes,no,yes,no,,,,,
8413,Event Horizon,"Horror, Science Fiction, Mystery",1997-08-15,6.4,26676116.0,,60000000.0,yes,yes,yes,yes,,,,,
10336,Spawn,"Action, Adventure, Fantasy, Horror, Science Fiction, Thriller",1997-07-31,5.0,,,40000000.0,yes,no,yes,no,,,,,
20737,Air Bud,"Comedy, Family, Drama",1997-08-01,5.3,,,3000000.0,yes,no,no,yes,,,,,
9413,Picture Perfect,"Comedy, Romance",1997-08-01,5.1,,,19000000.0,yes,yes,yes,no,,,,,
8834,Conspiracy Theory,"Action, Drama, Mystery, Thriller",1997-08-07,6.5,,,75000000.0,yes,no,yes,no,,,,,
4961,Mimic,"Fantasy, Horror, Thriller",1997-08-22,5.7,,,30000000.0,yes,yes,yes,no,,,,,
9772,Air Force One,"Action, Thriller",1997-07-25,6.2,,,85000000.0,yes,yes,yes,yes,,,,,
6072,One Eight Seven,"Drama, Thriller",1997-07-29,6.5,,,20000000.0,yes,yes,no,no,,,,,
1669,The Hunt for Red October,"Action, Adventure, Thriller",1990-03-02,7.2,,,30000000.0,yes,yes,yes,no,,,,,
2118,L.A. Confidential,"Crime, Drama, Mystery, Thriller",1997-09-19,7.7,,,35000000.0,yes,no,yes,no,,,,,
978,Seven Years in Tibet,"Adventure, Drama, History",1997-09-12,7.0,,,70000000.0,yes,no,yes,no,,,,,
9437,Kiss the Girls,"Drama, Mystery, Thriller, Crime",1997-10-03,6.2,,,27000000.0,yes,yes,yes,no,,,,,
10351,Wishmaster,Horror,1997-09-19,5.6,,,5000000.0,no,no,yes,no,,,,,
2649,The Game,"Drama, Thriller, Mystery",1997-09-12,7.5,48323859.0,,50000000.0,yes,yes,yes,no,,,,,
14289,Fire Down Below,"Action, Adventure, Crime, Thriller",1997-09-05,5.0,,,60000000.0,yes,no,yes,no,,,,,
10155,U Turn,Thriller,1997-10-03,6.5,,,19000000.0,no,no,yes,yes,,,,,
68924,The Ice Storm,Drama,1997-09-27,6.9,,,18000000.0,no,no,yes,yes,,,,,
2255,Chasing Amy,"Comedy, Drama, Romance",1997-04-04,6.7,,,250000.0,yes,no,yes,no,,,,,
9427,The Full Monty,Comedy,1997-08-13,6.9,114634325.0,,3500000.0,no,no,yes,no,,,,,
3597,I Know What You Did Last Summer,"Horror, Thriller, Mystery",1997-10-17,5.6,72587919.0,,17000000.0,yes,no,yes,no,,,,,
1813,The Devil's Advocate,"Drama, Horror, Mystery, Thriller",1997-10-17,7.2,,,57000000.0,yes,yes,yes,yes,,,,,
12628,Playing God,"Drama, Action, Thriller, Crime",1997-10-17,5.6,,,12000000.0,yes,yes,no,no,,,,,
782,Gattaca,"Thriller, Science Fiction, Mystery, Romance",1997-09-07,7.5,,,36000000.0,yes,yes,yes,no,,,,,
10871,Switchback,"Action, Adventure, Mystery, Thriller",1997-10-31,5.8,,,37000000.0,yes,no,yes,no,,,,,
10890,Stripes,"Action, Comedy",1981-06-25,6.5,,,10000000.0,yes,yes,no,no,,,,,
9770,Mad City,"Action, Drama, Thriller",1997-11-07,5.9,,,50000000.0,yes,no,yes,no,,,,,
12616,One Night Stand,Drama,1997-11-14,5.7,,,24000000.0,no,no,no,no,,,,,
